Categoria_Amazon;Categorias_ML_Correlacionadas;Fonte;ASIN;Nome;Preço;Nota;Avaliações;Categoria_Original
Esporte;Esportes e Fitness;Mercado Livre;MLB19049040;Whey Concentrado 80% Whey Protein - Growth Supplements Sabor Banana;189,90;4,9;20184.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB6087972;Suplemento Academia Whey Pro Max Titanium Concentrado Pote 1kg Sabor Chocolate;78,99;4,8;69702.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB30440095;100% Whey 907g (pote) Integralmédica Sabor Baunilha;149,75;4,8;59263.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB18997059;Whey 100% Hd Pote 900g - Black Skull Morango Strawberry;117,00;4,8;50046.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB46488844;10x Sachê Whey Protein Concentrado 30g Dux Sortido Sabor Multisabor;170,90;4,9;36771.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB27577477;Pasta De Amendoim Com Whey Protein 600g Dr. Peanut Sabor Bueníssimo Sem Glúten;45,00;4,9;44925.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB40182826;Whey Protein Concentrado 1kg Chocolate Dark Lab;129,90;4,9;18393.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB18725403;Basic Whey 1kg Growth Supplements - Chocolate;64,90;4,8;5968.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB23502295;Whey Protein 100% Concentrado Pote 900g Sabor Morango - Ftw;109,90;4,8;39959.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB24968731;Colchão Inflavel Solteiro Multiuso Mor C/ Inflador Embutido + Kit Reparo;67,83;4,7;66050.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB42806793;Creatina Monohidratada 100% Pura Refil 500g - Ftw;109,00;4,8;19585.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB41766078;Garrafa Térmica Quick Flip Stanley Passion Pink 710ml;299,00;4,9;9282.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB19690132;Whey Protein Concentrado 1kg Sabor Baunilha Soldiers Nutrition;109,90;4,8;15674.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB18724696;Hipercalórico Mass Titanium 17500 3kg - Max Titanium Sabor Chocolate;112,90;4,8;23256.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB27908674;Tênis Masculino Caven 2.0 Puma Branco/preto Liso 40 Br;294,99;4,8;6039.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB18488790;Refil 100% Whey Protein Concentrado Max Titanium 900g Sabor Baunilha;128,00;4,8;47543.0;Esportes e Fitness
Esporte;Esportes e Fitness;Mercado Livre;MLB21671405;Suplemento En Pó Profit Laboratórios Proteínas De Isolate Protein Mix Sabor Chocolate Com Manteiga De Amendoim X 900g;69,90;4,6;34964.0;Esportes e Fitness
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB52258299;Parafusadeira Furadeira 48v Profissional 2 Baterias Sem Fio Cor Amarelo;134,83;4,7;17560.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB30144703;Parafusadeira Furadeira De Impacto The Black Tools Profissional Tb-21px 2 Baterias Com Maleta 60hz Amarelo;189,90;4,8;14472.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB29036892;Kit Chaves Ferramentas Jogo Fenda Philips Catraca Soquete Allen 46 Peças Com Maleta Completa Manual Ideal Mecânico Manutenção Casa Carro Profissional Resistente Portátil Compacto Marca Vlx Vermelho;30,40;4,6;1325.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB3621404839;Lavadora Lava Jato Portátil Pressão 2 Baterias + Maleta;229,90;4,4;17298.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB26607986;Climatizador Ar Frio Portátil Evaporativo 16 Litros Umidificador Ventisol Clin 16 Br/cz;500,31;4,6;15329.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB9900673;Piscina Infantil Quadrada Estrutural Pvc 400 Litros - Mor Azul Ondas;112,50;4,8;22754.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;LBU3409793383;Ventilador Soprador De Ar Turbo 130000 Rpm Sem Fio Portátil Preto 127/220v;59,90;4,6;256.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB16142959;Pilha Alcalina Aaa Palito Duracell Com 16 Unidades;99,90;4,9;12263.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB19802406;Serra Mármore 4.3/8 1300w C/ 2discos 4100nh3zx2 Makita;349,90;4,9;21739.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB64230629;Kit Jogo De Ferramentas 40 Peças Profissional Peças Chave Fenda Philips Soquete 1em Aço Crv Resistente Completo Para Manutenção Carro Moto Casa Cinza;27,59;4,6;44887.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB53197221;Kit Ferro De Solda 60w Estanho Com Fluxo De Solda Com Regulagem De Temperatura Profissional Several 127 Volts;36,30;4,8;7742.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB28530537;Lavadora De Alta Pressão Vonder Lav 1300 1300 Libras, Compacta, Potente, Ideal Para Carros, Quintais E Limpezas Pesadas Amarelo 127v 60 Hz;299,90;4,8;18075.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB48935933;Jogo De Soquete S Siqueira Aço Crv 1/4 Catraca Chave Allen Fenda Philips Com Maleta Kit 46 Peças Ferramentas Profissional Completa Vermelho;29,66;4,5;19689.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB54059291;Pulverizador Portátil Borrifador Manual Alta Pressão 2 Litros Wow World Of Wonders;26,90;4,6;8635.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB59413614;Kit Jogo De Soquetes 1/2 Polegadas Com Maleta Completo Cromado;159,00;4,8;12383.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB60850755;Multímetro Digital Profissional Multifunções Com Beep E Iluminação Display Lcd Elétrica E Eletrônica Alta Precisão Para Medir Voltagem Corrente Resistência E Continuidade Several Importados;29,95;4,8;1496.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB62981396;Kit Chaves Ferramentas Jogo Fenda Philips Catraca Soquete Allen 46 Peças Com Maleta Completa Manual Ideal Mecânico Manutenção Casa Carro Profissional Resistente Portátil Compacto Marca Vlx Vermelho;26,10;4,7;737.0;Ferramentas
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB19765518;Chuveiro Lorenzetti Loren Shower Eletrônico Branco 6800w;119,00;4,8;32166.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB61260720;Transformador 5000va 110-220 Ou 220-110 Conversor Bivolt 12000 Btus C/ N F Geladeira Ar Condicionado Impressoras Brother Microondas Máquina Costura Lavar Roupas;154,83;4,8;2082.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB19612927;Cabo Flexivel Sil Flexível 1x2.5mm² Verde X 100m Rolo;234,82;4,9;24442.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB15480156;Chuveiro Acqua Duo Branco / Cromado 127v 5500w Lorenzetti 5.5 Kw;599,00;4,8;54088.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB48955253;Fio Branco 1,5mm Cabo Flexível Rolo 100m Eletrico 750v fioccom;39,84;4,7;4065.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB22881392;Extensão Elétrica 10 Metros 10a Cabo Pp 2x1,0 Reforçada Cor Preto Click Cabos 127/220v;30,02;4,6;11820.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB26334402;Manta Asfltica Auto Adesiva Aluminizada 60 Cm X 10 M Dryko;78,90;4,8;4622.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB16052642;Bomba Periferica Ferrari Acquapump 1/2cv Ip44 Monofasico Rotor Em Bronze Amarelo 220v 60 Monofásica;137,70;4,7;22645.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB15480274;Chuveiro Elétrico De Parede Lorenzetti Acqua Ultra Storm Preto-cromado 7.8kw 220v 7.8 Kw;529,22;4,8;19365.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB51761861;Cabo Flexível 4mm Unipolar 50m 750v Verde Screen Vision Elétrico;53,33;4,5;3935.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB44170910;Tinta Emborrachada Masterfix 4kg Impermeável Flexível Acabamento Fosco Cor Elefante;78,99;4,7;4581.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB22881382;Filtro De Linha Com Protetor De Surto Dps Iclamper Energia 5 Tomadas 3 Pinos 10 Amperes Com Tecnologia Lcf Anti Raio Clamper Cor Preto;78,98;4,9;20823.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB37448007;Chuveiro Elétrico De Parede Zagonel Eletrônica Moment Branco 5500w Produto Nacional De Qualidade;115,00;4,7;10785.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB22150743;Ducha Higiênica Banheiro Alavanca C-72 Luxo Cromado Banheiro Acionamento 1/4 De Voltas Brilhante;30,30;4,6;6023.0;Construção
Ferramentas e Mat. de Construção;Ferramentas, Construção;Mercado Livre;MLB50871386;Kit 10un Adaptadores De Tomada 10a / 20a 250v;24,89;4,7;4702.0;Construção
Games e Consoles;Games, Informática;Amazon;B0CQKKHT5J;Controle sem fio DualSense Midnight Black;371,07;4,8;38.928;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0FPGF9J2J;PlayStation®5 Slim Digital 825GB – Pacote ASTRO BOT e Gran Turismo 7;3414;4,8;1.769;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B07Y2G7VX5;Havit Headphone Fone de Ouvido H2002d, Gamer, com Microfone, Falante 53mm, Plug 3, 5mm: compatível com XBOX ONE e PS4, HAVIT, HV-H2002d;145,36;4,7;24.673;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B09JH4PD8Q;Base De Carregamento Do Dualsense - PlayStation 5;186,62;4,9;13.907;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B07FN1MZBH;Controle Dualshock 4 - PlayStation 4 - Preto;269,88;4,8;25.63;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0D72TNXSC;8BitDo Ultimate 2C Wireless Controller for Windows PC and Android, with 1000 Hz Polling Rate, Hall Effect Joysticks and Triggers, and Remappable L4/R4 Bumpers (Purple);200,56;4,8;2.992;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B098JK6G5N;Mouse Sem Fio Logitech Lift Vertical com Design Ergonômico para Redução de Tensão Muscular, Cliques Silenciosos, Conexão Bluetooth ou USB Logi Bolt, Compatível com Windows/macOS/iPadOS - Branco;329,9;4,8;13.1;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0F1C3MRMF;Headset Gamer Redragon Zeus Lite Preto P3 H510-LT;179,99;4,8;822.0;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0F8R9NDXC;PlayStation®5 Slim Disk - Pacote ASTRO BOT e Gran Turismo 7;3827;4,8;1.021;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0BH59HP23;God of War Ragnarök - Edição Standard - PlayStation 5;139,41;4,9;2.544;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0FMYR9C72;EA Sports FC 26 - PlayStation 5;249,89;4,8;344.0;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B08M8YD8WD;Controle Usb Com Fio Para Xbox 360 Computador Notebook Preto;47,97;4,5;4.148;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0DR8Y5W6Z;8BitDo Ultimate 2 Wireless Controller for Windows PC & Android, Gaming Controller with TMR Joysticks, Switchable Hall Effect/Tactile Triggers, RGB Fire Ring, 1000Hz Polling Rate, 8Speed Wireless Tech,;363,94;4,7;1.525;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B07TV9B7Z3;HyperX Teclado Gamer HyperX Alloy Core RGB, ABNT2, PRETO;295;4,8;5.447;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0F67B2D45;Bundle Nintendo Switch 2 + Jogo Digital Mario Kart World – Modelo Nacional de Tomada;4271;4,8;1.337;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0F6CY514C;Nintendo Switch 2 Pro Controller;649,9;4,9;482.0;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0DJ13PMKD;ATTACK SHARK x AJAZZ AK820 Teclado mecânico para jogos com fio 75% com botão CNC,ANSI,junta,5 espumas de absorção de som,interruptor vermelho hot-swap,retroiluminação branca,para PC MAC(Preto);303,99;4,8;140.0;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0B59YX7JJ;Mini Console Retro Super Nintendo com 150 mil jogos + 2 Controles Super 3D Games [video game] [video game];284,9;4,3;852.0;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0D1TV3HGB;8Bitdo Ultimate C Wired Controller for Xbox with Hall Effect Joysticks and Triggers, RGB Lighting Fire Ring, Compatible with Xbox Series X|S, Xbox One, Windows 10/11 - Officially Licensed (Dark Gray);248,99;4,8;1.749;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B088GJR4B9;Controle sem fio Xbox - Preto;427,69;4,8;16.822;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0DSWLN6FM;Reprodutor remoto PlayStation Portal™ – Midnight Black;1255,41;4,6;1.107;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0D9WTRLTB;Nintendo, Console + Jogo, Switch OLED Branco, Jogo Digital Mario Kart 8 Deluxe, 3 Meses de Assinatura Nintendo Switch Online;2490;4,9;1.028;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B07YT1GLV9;God Of War Hits Ps4-hits-playstation_4;60,36;4,9;7.705;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0GGLJCJQM;Resident Evil: Requiem - PlayStation 5;325,4;;;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B08QV3XK76;Marvel's Spider-Man: Miles Morales Edição Padrão - PlayStation 5;120,81;4,8;5.779;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B07L5BPDV7;The Last Of Us Hits - PlayStation 4;60,37;4,9;4.041;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B07N78G8GB;Havit HV-H2232d - Fone de Ouvido, Gamer, Iluminação RGB, com Microfone, Falante de 50mm, Conector 3.5mm;78,9;4,6;9.047;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B09C4T66X3;Gran Turismo 7 Edição Padrão - PlayStation 5;185,9;4,9;2.553;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0D72RVDLH;8Bitdo Ultimate 2C Wired Controller for Windows PC and Android, with 1000Hz Polling Rate, Hall Effect Joysticks and Hall Triggers, and Remappable L4/R4 Bumpers (Purple);214;4,7;2.886;Games e Consoles
Games e Consoles;Games, Informática;Amazon;B0FPMXPK34;PlayStation DualSense Wireless Controller – ASTRO BOT Joyful Limited Edition;599,9;4,8;259.0;Games e Consoles
Games e Consoles;Games, Informática;Mercado Livre;MLB50196686;Sony Playstation Gift Card (digital);360,00;5,0;27853.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB28345047;Controlador Joystick Sem Fios Dualsense Para Ps5 Vermelho Vulcânico Volcanic Red;439,00;4,9;40245.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB18030215;Controle Joystick Sem Fio Microsoft Wireless Controller Series X|s Series X E S Electric Volt;437,00;4,9;28246.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB15085754;Controle Playstation Dualshock 4 Azul Titânio - Ps4;263,00;4,8;9715.0;Games
Games e Consoles;Games, Informática;Mercado Livre;LBU3121436041;Kit 8 Grip Protetor Analógico Compatível Ps3 Ps4 Ps5 Xbox Diversos;19,00;4,9;4139.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB36555516;Controle Gamesir T4 Nova Lite Sem Fio Para Pc Switch Android Ios Steam Celular Hall Effect Cor Preto;199,20;4,9;7241.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB33997846;Controle Joystick Sem Fio Sony Playstation Dualsense Branco;499,00;4,9;19098.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB42071368;Headset Gamer Com Fio Quantum 100m2 Jbl Jblqtum100m2blk Com Mic - Preto;168,74;4,8;12592.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB22778772;Controle Para Xbox 360 Com Fio Android Cor Preto Console Marca Redfin Joystick Manete Gamepass Steam Tv Pc Android Pc Controle Pc Gamer;48,90;4,8;4142.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB53429683;Microfone Lapela Sem Fio Mymotors Tipo C Para Android E iPhone Anti-ruído;78,90;4,6;2236.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB27001424;Fone De Ouvido Gamer Havit H2230d 7.1 P3 50mm Para Pc E Consoles Cor Branco;99,95;4,7;5042.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB26899378;Controle Sem Fio Redfin Para Ps4 Pc Bluetooth Touchpad Vibração Dupla Preto;67,90;4,7;5578.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB52897777;Console Sony Playstation 5 Edição Slim Disk 1tb Branco + Controle Sem Fio Dualsense Ps5 Branco;3779,52;4,9;4428.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB56255083;Kit 2 Controles Compatível Ps4 Cabo Controle Tv Samsung Pc P4 Ps 4 Bluetooth Dual Shock 4 Bluetooth Manete Pc Gamer Tv Smart Controle Bluetooth Sem Fio Celular Headset P2 Cor Preto - Marca Redfin;122,00;4,7;4280.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB28965400;Headset Qcy H3 Anc Adaptativo Bluetooth 5.3 Multiponto 60h Cor Azul;289,06;4,9;14781.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB62495926;Carregador Controle Ps5 Controle Dualsense Sony;271,00;5,0;8081.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB57485192;Joystick Bluetooth Redfin Sem Fio Compatível Ps4 Pc Android Com Touchpad Preto;54,90;4,7;4531.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB6417063;Headset Com Fio Usb Logitech H390 Preto;168,37;4,8;4457.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB55795492;Kit 2 Controle Joystick Bluetooth Compatível Ps3 Tv Pc Gamer Sem Fio + 2 Cabos;99,97;4,7;1604.0;Games
Games e Consoles;Games, Informática;Mercado Livre;MLB50198558;Sony Playstation Gift Card (digital);250,00;5,0;27853.0;Informática
Games e Consoles;Games, Informática;Mercado Livre;MLB48939442;Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Davely Cinza;23,76;4,8;67457.0;Informática
Games e Consoles;Games, Informática;Mercado Livre;MLB38002856;Papel Opaline Preto A4 180g 500 Folhas Masterprint Liso P/ Impressão;237,60;4,9;33829.0;Informática
Games e Consoles;Games, Informática;Mercado Livre;MLB36022503;Papel Reciclado A4 75g Caixa Com 5 Resmas Reciclato Report;259,92;4,8;22992.0;Informática
Games e Consoles;Games, Informática;Mercado Livre;MLB25853445;Filamento Pla Vsilk Azul Titanium 1kg High Speed Impressão 3d Azul Titanium V-silk;126,91;4,9;19948.0;Informática
Games e Consoles;Games, Informática;Mercado Livre;MLB63974984;Filamento Pla Plus 1kg Impressão 3d Nacional - Cores Cor Branco;219,30;4,6;1399.0;Informática
Games e Consoles;Games, Informática;Mercado Livre;MLB42483473;Base Suporte Para Notebook Alumínio Portátil Articulado Dobrável Tablet Laptop Mesa Davely Preto;29,00;4,8;7279.0;Informática
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0DHL93XCN;Fone de Ouvido Sem Fio, JBL, Bluetooth, Wave Beam 2, Intra Auricular, Sem Fio, Resistente À Água e Poeira - Preto;353,9;4,6;4.324;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0BTYCRJSS;soundcore P20i da Anker, Fone de Ouvido Bluetooth 5.3, Graves Potentes, Drivers de 10mm, 30H de Reprodução, Resistência à Água, 2 Mics IA, Personalização de Som via App, Fone sem fio tws, Preto;166,18;4,7;90.792;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0DHL63KWK;Fone de Ouvido Sem Fio, JBL, Bluetooth, Wave Buds 2, Intra Auricular, Sem Fio, Resistente À Água e Poeira - Preto;240;4,6;4.596;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0FP8T2RDC;Samsung Galaxy Buds Core, Fone de Ouvido, sem fio, cancelamento de ruído, interprete inteligente;259,99;4,8;517.0;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0CP7QXWPN;Hollyland Lark M2 Microfone de Lapela sem Fio(2TX+3RX), Transmissão Sem Fio de 1000ft, Cancelamento de Ruído, 40 H Tempo de Trabalho, Compatível com Camera, iPhone, Android, PC ao Vivo-Preto;785;4,8;9.247;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B079KFD41R;Flauta Doce Soprano Barroca C, Yamaha, YRS-24B;43,19;4,8;1.884;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0DY1BKPBD;Fone De Ouvido Sem Fio Bluetooth 5.3 Compatível Todos Celulares Com Microfone e Redução de Ruído Wireless Academia Corrida Musicas Graves Potentes Controle Touch Linha Premium FNBT-10;39,9;4,2;493.0;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0FXNJCLRP;Fone de Ouvido Bluetooth 5.3 TWS Sem Fio Wireless Com Visor Graves Potente Compatível com iOS e Android, Beesev-ONE (Preto);29,9;4,4;265.0;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B0DDCWX1NX;Apple EarPods (USB-C) ​​​​​​​;179;4,8;217.0;Instrumentos Musicais
Instrumentos Musicais;Instrumentos Musicais;Amazon;B075XHFWMY;FLAUTA SOPRANO (GERMANICO) YRS-23G;43,19;4,9;1.213;Instrumentos Musicais
