Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Caractéristicas;País;Nota Comentário;Data Comentário;Comentário;Link
116;4;Brinquedos e Hobbies;MLB62513055;Kit 80 Blocos Magnéticos De Montar Construção Pedra, Água E Tijolo Brinquedo Educativo;42,90;4,7;909;{'Quantidade de peças': '80'};Brasil;5;30/10/2025;Tinha comprado 2cx direto da china e veio tudo da mesma peça, esta marca vieram variados, agora meu filho consegue construir.;https://www.mercadolivre.com.br/kit-80-blocos-magneticos-de-montar-construco-pedra-agua-e-tijolo-brinquedo-educativo/p/MLB62513055
117;5;Brinquedos e Hobbies;MLB50665370;Brinquedo Maquina Bolha De Sabão Pistola Automática C/ Luz Cor Azul Marca Redfin Redfin Azul;24,31;4,6;4613;{'Cor': 'REDFIN azul'};Brasil;5;20/07/2025;As fotos ficaram maravilhosas! 😍😍😍😍 tem que comprar pilha. Vi isso na última hora.;https://www.mercadolivre.com.br/brinquedo-maquina-bolha-de-sabo-pistola-automatica-c-luz-cor-azul-marca-redfin/p/MLB50665370
118;6;Brinquedos e Hobbies;MLB56690507;Lousa Mágica Infantil Digital Educativa Interativa Tablet Desenho Escrever Vermelho Homeroarte;19,90;4,7;4453;{'Cor': 'Vermelho'};Brasil;4;19/06/2024;Ele e ótimo pelo valor mas é meio frágil se fosse eu fosse vc não deixaria cair toda hora e cheia rapidasso.;https://www.mercadolivre.com.br/lousa-magica-infantil-digital-educativa-interativa-tablet-desenho-escrever-vermelho-homeroarte/p/MLB56690507
119;7;Brinquedos e Hobbies;MLB39139205;Piscina Retangular Pequena 1000 Litros Portátil - Mor;170,02;4,8;3566;{'Cor': 'Azul'};Brasil;5;07/11/2024;Muito boa.;https://www.mercadolivre.com.br/piscina-retangular-pequena-1000-litros-portatil-mor/p/MLB39139205
120;8;Brinquedos e Hobbies;MLB57891912;Estojo Escolar Stitch E Angel Infantil 1 Divisória Cor Rosa/salmão;39,98;4,9;873;{'Cor': 'Rosa/Salmão', 'Nome do desenho': 'Stitch'};Brasil;5;04/12/2024;Sem texto;https://www.mercadolivre.com.br/estojo-escolar-stitch-e-angel-infantil-1-divisoria-cor-rosasalmo/p/MLB57891912
121;9;Brinquedos e Hobbies;MLB45739690;Brinquedo Bloco De Montar Personagens Desenho Animado Quantidade De Peças 135 Versão Do Personagem Leitão;23,19;4,7;803;{'Quantidade de peças': '135', 'Versão do personagem': 'Leitão'};Brasil;5;19/07/2025;Vieram todas as peças comprei para meus filhos de 10 anos e já montaram em 1 dias kkkk.;https://www.mercadolivre.com.br/brinquedo-bloco-de-montar-personagens-desenho-animado-quantidade-de-pecas-135-verso-do-personagem-leito/p/MLB45739690
122;10;Brinquedos e Hobbies;MLB63018429;Box Pokémon Mega Charizard X Ex Português;143,48;4,8;513;{'Nombre de la carta intercambiable': 'Mega Charizard X EX', 'Quantidade de cartões de jogo': '62'};Brasil;5;18/12/2025;Muito brabo!!! loja anny bolsas 100% confiável.;https://www.mercadolivre.com.br/box-pokemon-mega-charizard-x-ex/p/MLB63018429
123;11;Brinquedos e Hobbies;MLB23275907;Canetinha Hidrográfica 12 Cores Lavável Faber Castell;22,40;4,9;2045;{};Brasil;5;08/07/2024;Todas funcionando perfeitamente,com cores certas e traços ótimos,muito recomendadas.;https://www.mercadolivre.com.br/canetinha-hidrografica-12-cores-lavavel-faber-castell/p/MLB23275907
124;12;Brinquedos e Hobbies;LBU3489218882;Kit 6 Carrinhos Metal Carros 3 O Filme - Relâmpago Mcqueen Kit 6 Carrinhos;59,90;4,9;204;{'Cor': 'Kit 6 carrinhos'};Brasil;5;31/10/2025;"Excelente qualidade! os carrinhos são no padrão hot wheels e matchbox, carroceria de metal e base plástica. A pintura dos detalhes é muito fiel e bem feita.
Pra quem coleciona, pode comprar tranquilo e pra molecada é diversão pura.
Eles servem na maioria das pistas hot wheels e as rodas correm bastante.";https://www.mercadolivre.com.br/kit-6-carrinhos-metal-carros-3-o-filme--relampago-mcqueen/up/MLBU3489218882
125;13;Brinquedos e Hobbies;MLB51908441;Caminhão Dinossauro Pista Com Carrinhos Maleta Transporte Cor Azul;106,20;4,9;2089;{'Cor': 'Azul'};Brasil;5;08/10/2025;Pessoal que compra seria bom posta pra quem quer compra tirar suas dúvidas, comprei pelo valor de 119 reais dizem. Qie e promoção mas so vem 2 carrinhos ,e veio faltando uma peça que supostamente seria a pata dele !porém é melhor compra pelo valor de 200 reais e vem mais opções de carrinhos. Meu filho gostou bastante.;https://www.mercadolivre.com.br/caminho-dinossauro-pista-com-carrinhos-maleta-transporte-cor-azul/p/MLB51908441
126;14;Brinquedos e Hobbies;MLB46444100;Bicicleta Aro 29 Gts Alumínio Rdx 24v Freio A Disco Cor Branco/preto Tamanho Do Quadro 17;789,88;4,5;4633;"{'Cor': 'Branco/Preto', 'Tamanho do quadro': '17 ""', 'Quantidade de velocidades': '24'}";Brasil;5;07/06/2025;Sem texto;https://www.mercadolivre.com.br/bicicleta-aro-29-gts-aluminio-rdx-24v-freio-a-disco-cor-brancopreto-tamanho-do-quadro-17/p/MLB46444100
127;1;Calçados, Roupas e Bolsas;LBU3507679191;Mochila Masculina Impermeável Reforçada Aço Escola Notebook Preto Liso;55,19;4,9;3185;{'Color': 'Preto'};Brasil;5;19/11/2025;Gente, que mochila perfeita! comprei pra usar no trabalho e tô apaixonado. O compartimento pro notebook é super seguro, tudo bem organizado por dentro e o material é muito top. Além de bonita, é super prática no dia a dia. Sério, melhor compra que fiz!.;https://www.mercadolivre.com.br/mochila-masculina-impermeavel-reforcada-aco-escola-notebook/up/MLBU3507679191
128;2;Calçados, Roupas e Bolsas;MLB46388159;Tênis Chuck Taylor Cano Longo Tecido All Star Branco/azul-marinho Liso 38 Br;251,91;4,9;4294;{'Cor': 'Branco/Azul-Marinho', 'Tamanho': 'Escolha'};Brasil;5;20/02/2025;Pra quem tem dúvidas entre o original e as réplicas, estou postando esta avaliação, porque eu gostaria que alguém tivesse feito isso quando eu comprei. Este é original. Veja as fotos e compare com esse “mais baratinho” que você quer comprar. Pode não valer a pena!.;https://www.mercadolivre.com.br/tnis-chuck-taylor-cano-longo-tecido-all-star/p/MLB46388159
129;3;Calçados, Roupas e Bolsas;MLB4049279695;Tênis Masculino Feminino Kappa Park 2.0 Original;99,99;4,7;21892;{'Cor': 'PRETO-DOURADO', 'Tamanho': 'Escolha'};Brasil;4;26/06/2025;O tênis é bonito, leve e confortável. Calço 39 e o tamanho ficou legal, na medida. Ótimo custo-benefício! com cupom de desconto, o tênis saiu por 80,00. Valeu a pena, recomendo.;https://produto.mercadolivre.com.br/MLB-4049279695-tnis-masculino-feminino-kappa-park-20-original-_JM
130;4;Calçados, Roupas e Bolsas;MLB46348269;Tênis Chuck Taylor Cano Curto Tecido All Star Rosa/cru/preto Liso 38 Br;233,91;4,9;4111;{'Cor': 'Rosa/Cru/Preto', 'Tamanho': 'Escolha'};Brasil;4;06/04/2025;Muito top, bonito, boa qualidade, confortável. Só uma ressalva, eu calço n44, comprei o n44 pq os comentários dizia que ele é forma grande, e realmente é. Ficou só rindo um pouco ainda pra mim. Então aconselho a pegar um n menor. Espero ter ajudado.;https://www.mercadolivre.com.br/tnis-chuck-taylor-cano-curto-tecido-all-star/p/MLB46348269
131;5;Calçados, Roupas e Bolsas;MLB44923446;Chinelo Casual Masculino E Feminino Top Cor Branca Havaianas Branco Liso 43.44 Br;32,90;4,8;35593;{'Cor': 'Branco', 'Tamanho': 'Escolha'};Brasil;5;17/05/2022;Havaianas não precisa de comentarios, ela por si já se avalia, tenho 59 anos e não sei o que é a vida sem elas, até freio de minha bicicleta ela já foi, kkkkkkkkkkkkkkkkkkkkkkkk.;https://www.mercadolivre.com.br/chinelo-casual-masculino-e-feminino-top-cor-branca-havaianas/p/MLB44923446
132;6;Calçados, Roupas e Bolsas;MLB63860798;Kit 10 Peças De Roupa Conjunto Infantil Menina = 5 Conjuntos Cor Menina / 1 Ano;73,99;4,7;5092;{'Cor': 'Menina / 1 ano'};Brasil;5;10/09/2025;Minha filha adorou e serviu certinho ela tem 5 anos peguei tam 8 adorei as cores e o preço maravilhoso com certeza comprarei de novo super indico.;https://www.mercadolivre.com.br/kit-10-pecas-de-roupa-conjunto-infantil-menina-5-conjuntos-cor-menina-1-ano/p/MLB63860798
133;7;Calçados, Roupas e Bolsas;MLB3756911067;Kit 6 Cuecas Boxer Polo Wear Microfibra Sem Costura Original;63,89;4,7;23955;{'Cor': '2 Pretas 2 Azul 1 Cinza 1 Branca', 'Tamanho': 'Escolha'};Brasil;5;08/11/2025;Sem texto;https://produto.mercadolivre.com.br/MLB-3756911067-kit-6-cuecas-boxer-polo-wear-microfibra-sem-costura-original-_JM
134;8;Calçados, Roupas e Bolsas;MLB46932949;Tênis De Corrida Masculino Voa 2 Olympikus Cinza Liso 38 Br;200,76;4,9;6093;{'Cor': 'Cinza', 'Tamanho': 'Escolha'};Brasil;5;11/04/2025;"Esse comentário é exclusivo para os concurseiros.
Estava buscando um tênis pra me preparar para o taf, antes estava utilizando um bem baratinho, e estava me causando dores no joelho e canela.
Pesquisei um tênis bom pra correr e barato pq sou pobre rs.
Achei esse olímpikus : um tênis sensacional; macio , confortável, resiste bem aos impactos das passadas. Ou seja , perfeito pra quem quer se preparar e realizar um taf com ele. Consegui diminuir bastante o meu tempo na corrida dos 12 min. Fiz meu taf dia 9 e fui aprovado e ele ajudou demais. Parabéns olimpikus.";https://www.mercadolivre.com.br/tnis-de-corrida-masculino-voa-2-olympikus/p/MLB46932949
135;9;Calçados, Roupas e Bolsas;LBU2921349381;Short De Linho Masculino Bermuda Leve Praia Verao Novidade Preto M;27,44;4,2;26897;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;21/05/2025;Supera totalmente as expectativas, qualidade excepcional.;https://www.mercadolivre.com.br/short-de-linho-masculino-bermuda-leve-praia-verao-novidade/up/MLBU2921349381
136;10;Calçados, Roupas e Bolsas;MLB38653401;Tênis Casual Masculino Break Start adidas Verde Liso 42 Br;303,04;4,8;3914;{'Cor': 'Verde', 'Tamanho': 'Escolha'};Brasil;4;27/08/2024;Uso 36 da adidas e 37 nike pedi 36 deste e ele ficou um pouquinho folgado, mas nada que uma meia não resolva pq sei que se pedir menor fica apertado. Tive mta dúvida qnd fui escolher o tamanho espero ajudar outras pessoas.;https://www.mercadolivre.com.br/tnis-casual-masculino-break-start-adidas/p/MLB38653401
137;11;Calçados, Roupas e Bolsas;MLB19530947;Tênis Esportivo Masculino Delta Olympikus Azul/preto 37 Br;142,99;4,8;14070;{'Cor': 'Azul/Preto', 'Tamanho': 'Escolha'};Brasil;4;05/09/2023;Um pequeno problema no acabamento,mas nada de mais. Porém, acredito que não seja original.;https://www.mercadolivre.com.br/tnis-esportivo-masculino-delta-olympikus/p/MLB19530947
138;12;Calçados, Roupas e Bolsas;MLB4212353409;Mochila Grande Alça Reforçada Resistente Faculdade Trabalho;49,90;4,6;5806;{'Cor': 'Preto'};Brasil;4;22/10/2025;Venho estragado o trilho do zíper, mas de boa pelo preço, achei que era maior.;https://produto.mercadolivre.com.br/MLB-4212353409-mochila-grande-alca-reforcada-resistente-faculdade-trabalho-_JM
139;13;Calçados, Roupas e Bolsas;MLB3102506128;Top Puma Original Feminino Alta Sustentação Academia Fitness;49,99;4,8;56170;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;22/08/2025;Comprei de acordo com a tabela. Visto 44 e deu certinho, por pouco não fica pequeno. Qualidade boa, tecido ótimo mas não me atendeu no que eu queria. Senti meus seios solto quando faço um movimento de impacto como polichinelo por exemplo. Comprei para ter mais segurança nos seios quando faço exercícios e isso ele não me deu. Porém eu recomendo pois me atendeu em todo o restante. Se meu comentário te ajudou curte ele, por favor!.;https://produto.mercadolivre.com.br/MLB-3102506128-top-puma-original-feminino-alta-sustentaco-academia-fitness-_JM
140;14;Calçados, Roupas e Bolsas;MLB4113705825;Kit 10 Peças De Roupa Conjunto Infantil Menino Dia A Dia;68,90;4,8;9179;{'Cor': 'Menino / 3 anos'};Brasil;4;05/08/2025;"Gostei das estampas que vieram, são bem vivas as cores. O tecido é gostosinho e leve, mas o de alguns short são bem fininhos. Pelo valor super compensa.
Compraria de novo.
Em relação ao tamanho: peguei tamanho 2 e deu certo pro meu menino que está com 2anos e 4 meses, ele pesa 10kg e meio , mas pra uma criança mais gordinha ficaria justo na barriguinha. Recomendo o tamanho 3.";https://produto.mercadolivre.com.br/MLB-4113705825-kit-10-pecas-de-roupa-conjunto-infantil-menino-dia-a-dia-_JM
141;15;Calçados, Roupas e Bolsas;MLB3752906368;Short Masculino Neon Bermuda Praia Mauricinho Jr Rf. 001;38,22;4,7;22812;{'Cor': 'Escolha', 'Tamanho': 'Escolha'};Brasil;5;20/11/2023;"Top demais recomendo 👏🏻.
Tenho 95 kilos altura 1,81.
Comprei tamanho m!.
Ficou top.";https://produto.mercadolivre.com.br/MLB-3752906368-short-masculino-neon-bermuda-praia-mauricinho-jr-rf-001-_JM
142;16;Calçados, Roupas e Bolsas;MLB5192815936;10 Calcinha Infantil Algodão Tradicional Menina Atacado;30,32;4,6;18645;{'Cor': 'Calcinha Sortidas', 'Tamanho': 'Escolha'};Brasil;5;17/01/2025;"Gente, as calcinhas em si, são maravilhosas. Não se assustem ao preço baixo. São de qualidade sim. E os detalhes das linhas costurada em forma de coração da um charme a mais.
O forro também nuito bom. Só 1 ressalva. Parabquem está acostumada como eu com calcinha tipo caçarola, essa e modelo normal. Mocinha. Não infantil, exceto as estampas. Bem infantis e lindas. No mais. Ta perfeita. Aí vai de gosto so o modelo. Mas é linda as calcinhas e de qualidades.";https://produto.mercadolivre.com.br/MLB-5192815936-10-calcinha-infantil-algodo-tradicional-menina-atacado-_JM
143;17;Calçados, Roupas e Bolsas;MLB5354119258;Chinelo Feminino Tamanco Ortopedica Confort Massageadora;29,98;4,3;19715;{'Cor': 'Escolha', 'Tamanho': 'Escolha'};Brasil;5;17/09/2025;Ele é um bom produto. Achei que o salto fosse um pouco menor, mas na medida que for usando vai amortecendo. As tiras são confortáveis, porém mais largas mesmo, ideal pois comprei pra minha mãe e ela tem o pé gordinho. Confortável e ótimo custo benefício.;https://produto.mercadolivre.com.br/MLB-5354119258-chinelo-feminino-tamanco-ortopedica-confort-massageadora-_JM
144;18;Calçados, Roupas e Bolsas;MLB23353892;Tênis Casual Feminino Carina Lux Puma White/white/black 38 Br;317,90;4,8;5230;{'Cor': 'White/White/Black', 'Tamanho': 'Escolha'};Brasil;5;08/10/2024;"Curta se você eu te ajudei 👍🏻.
Coisas que eu queria ter visto em alguma resenha:.
O tênis é original, tem algumas lojas que infelizmente vendem um produto falsificado pelo valor de um original!.
Qualidade do material excelente!.
Confortável.
Ele é meio pesado.
Eu calço 37 e o tamanho é fiel, não aconselho pedir número a mais no meu caso mesmo se eu pegar 38 fica grande como o tênis é confortável acredito que ele meio que “laceia” com o uso.
Outra dica é cuidado ao lavar, ele é de couro.
O material é muito bom não tinha como esperar menos da puma, o valor também é mais acessível comparado à um tênis premium!.
Tênis lindo e combina com tudo!!.
Próxima compra eu vou pegar um preto.
(posso editar o comentário depois do meu primeiro uso).";https://www.mercadolivre.com.br/tnis-casual-feminino-carina-lux-puma/p/MLB23353892
145;19;Calçados, Roupas e Bolsas;MLB3793728515;Kit 12 Pares Meia Soquete Cano Curto Academia Sport Meias;29,90;4,7;7506;{'Cor': 'Mista Masculina', 'Tamanho': 'Escolha'};Brasil;5;31/01/2025;Tecido bem macio e quentinho do jeito que eu queria , qualidade ótima.;https://produto.mercadolivre.com.br/MLB-3793728515-kit-12-pares-meia-soquete-cano-curto-academia-sport-meias-_JM
146;20;Calçados, Roupas e Bolsas;MLB3404772173;Kit 4 Cueca Boxer Algodão Sem Costura Zorba Adulto Masculina;78,99;4,7;14298;{'Cor': 'Kit Sortidos', 'Tamanho': 'Escolha'};Brasil;5;13/10/2025;Sem texto;https://produto.mercadolivre.com.br/MLB-3404772173-kit-4-cueca-boxer-algodo-sem-costura-zorba-adulto-masculina-_JM
147;1;Casa, Móveis e Decoração;MLB24000188;Nutri Whey Cookies 900g Integralmedica - Nutrição Equilibrada Para Crescimento Muscular E Energia Nos Treinos;78,90;4,7;109131;{'Tipo de embalagem': 'Pote', 'Sabor': 'Cookies'};Brasil;5;04/05/2022;Excelente. Ótimo estou usando no tratamento de quimio e radio pra suplemento alimentar pra ajudar combater o câncer.;https://www.mercadolivre.com.br/nutri-whey-cookies-900g-integralmedica-nutrico-equilibrada-para-crescimento-muscular-e-energia-nos-treinos/p/MLB24000188
148;2;Casa, Móveis e Decoração;MLB26417959;Varal De Chão Grande De Roupas 3 Andares Dobrável Cor Azul Kontuz 170 Cm;63,90;4,6;73883;{'Cor': 'Azul', 'Comprimento fechado': '40 cm', 'Altura fechado': '1.7 m', 'Dimensões': '76 cm x 70 cm x 1.7 m'};Brasil;4;05/11/2023;O produto é muito bom, pra quem mora em apartamento é uma mão na roda só não dei 5 estrelas porque faltou uma trava porque com roupas mais pesada ele abaixa. Mas resovi esse problema invertendo a posição dos braços para que eles dobrem para cima assim eles travam, fica a dica 😉.;https://www.mercadolivre.com.br/varal-de-cho-grande-de-roupas-3-andares-dobravel-cor-azul-kontuz-170-cm/p/MLB26417959
149;3;Casa, Móveis e Decoração;MLB43829304;Jogo Lençol Casal 3pç 400 Fios Hipercal Conforto Macio Cor Azul-marinho Desenho Do Tecido Liso;38,92;4,7;30115;{'Cor': 'Azul-marinho', 'Design do tecido': 'Liso', 'Tamanho do colchão': 'Casal'};Brasil;4;16/02/2025;Veio com uma fronha rasgada e muita linha sobrando.;https://www.mercadolivre.com.br/jogo-lencol-casal-3pc-400-fios-hipercal-conforto-macio-cor-azul-marinho-desenho-do-tecido-liso/p/MLB43829304
150;4;Casa, Móveis e Decoração;MLB27410145;Marinex Conjunto De Assadeiras Oval Opaline 3 Peças Branco;41,00;4,9;34047;{'Cor': 'Branco'};Brasil;5;18/04/2024;Amei os produtos!.;https://www.mercadolivre.com.br/marinex-conjunto-de-assadeiras-oval-opaline-3-pecas-branco/p/MLB27410145
151;5;Casa, Móveis e Decoração;MLB56173156;Tapete 2,00x1,50 Felpudo Sala E Quarto Diversas Cores Macio Cor Azul;59,90;4,6;43655;{'Cor': 'Azul', 'Desenho do tecido': 'Liso', 'Dimensões': '2 m'};Brasil;5;09/11/2024;"Gostei do tapete, porém não era o que imaginava.
Mas faz sentido pelo valor que paguei, ele é bem leve parece uma manta, pra mim deu certo porque vai dar até para eu lavar na máquina porque é bem leve.
Ele é menor mesmo como o pessoal descreveu nos comentários.
Não é marrom como da primeira foto e mais rosado como na fotos sequentes.
Ele é escorregadio, porque o pelo não é próprio de tapete , é como manta de pelúcia o acabamento com um tnt por trás com bolinhas antiderrapante , é bom para lugares que não tem criança , que ninguém corra porque apesar de ter antiderrapante em baixo o pelo em cima é muito liso.
Pra mim serviu bem ,mas como meu marido gosta de deitar no tapete vou precisar comprar algo pra por embaixo, estilo aqueles emborrachado de criança brincar , vai ficar top.
Vai dar o valor de um tapetão, mas como pra mim o importante é manter ele higienizado e poder eu mesma lavar achei ótimo.
Espero que minha descrição tenha ajudado. Por gentileza avalie os produtos , para nós consumidores possamos tomar melhores decisões, tirem fotos. Obrigada.";https://www.mercadolivre.com.br/tapete-200x150-felpudo-sala-e-quarto-diversas-cores-macio-cor-azul/p/MLB56173156
152;6;Casa, Móveis e Decoração;MLB29491323;Cortina 2,00x1,80 Metros Blackout Blecaute Tabaco Corta Luz Em Tecido Grosso Para Quarto E Sala Casa Laura Enxovais;77,90;4,7;71175;{'Cor': 'Marrom', 'Largura x Altura': '2 m x 1.8 m'};Brasil;5;05/02/2024;Ficou perfeita, eu sou muito crítica porém tecido grosso bom! ficou maravilhosa.;https://www.mercadolivre.com.br/cortina-200x180-metros-blackout-blecaute-tabaco-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB29491323
153;7;Casa, Móveis e Decoração;MLB16084358;Papel Higiênico Supreme Folha Tripla 24 Rolos Neve;40,90;4,9;24415;{'Unidades por pacote': '24'};Brasil;5;21/02/2023;Apesar de achar que o papel de folha tripla está cada vez mais magrinho, pelo menos encontrei aqui por um preço melhor que nos mercados… mesmo assim, é caro. Estou pensando em usar folhas de bananeira….;https://www.mercadolivre.com.br/papel-higinico-supreme-folha-tripla-24-rolos-neve/p/MLB16084358
154;8;Casa, Móveis e Decoração;MLB17000871;Sabão Em Pó Omo Lavagem Perfeita 4kg;44,68;4,9;33378;{'Apresentação': 'Pacote', 'Peso': '4 kg'};Brasil;5;22/08/2023;Produto excelente se voltar a promoção vou voltar a comprar excelente produto e excelente custo-benefício para mim que uso bastante roupas.;https://www.mercadolivre.com.br/sabo-em-po-omo-lavagem-perfeita-4kg/p/MLB17000871
155;9;Casa, Móveis e Decoração;MLB29054696;Kit Conjunto 10 Potes Vidro Hermético Marmita Tampa 370ml Verde (sk);98,70;4,8;7169;{'Cor': 'Verde (SK)', 'Unidades por pack': '10'};Brasil;5;19/11/2025;Adorei. É pequeno, imaginei um pouco maior. O vidro é grosso. Tampa rígida com abertura fácil e ainda com furo pra saída de ar. Não dá pra ter certeza se pode usar em forno.;https://www.mercadolivre.com.br/kit-conjunto-10-potes-vidro-hermetico-marmita-tampa-370ml/p/MLB29054696
156;10;Casa, Móveis e Decoração;MLB16084373;Papel Higiênico Neve Toque Da Seda Folha Dupla 20 M De 10 Un;54,43;4,9;17686;{'Unidades por pacote': '10'};Brasil;4;10/03/2024;Fala que é folha dupla mas é super fino. Com certeza não é como os de antigamente, a qualidade do papel neve caiu nesse quesito. Se quiser o antigo folha dupla, compre o folha tripla.;https://www.mercadolivre.com.br/papel-higinico-neve-toque-da-seda-folha-dupla-20-m-de-10-un/p/MLB16084373
157;11;Casa, Móveis e Decoração;MLB50372838;Kit C/ 2 Câmeras Lâmpada Ip Wi-fi 360° | Visão Colorida | Áudio | Sensor De Movimento | E27 - Hw Branco;126,00;4,8;12063;{'Cor': 'Branco', 'Unidades por kit': '2'};Brasil;4;23/08/2023;Uma funcionou outra não, vou deixar sem avaliação, não vou reclamar, pode me ajudar.;https://www.mercadolivre.com.br/kit-c-2-cmeras-lmpada-ip-wi-fi-360-viso-colorida-audio-sensor-de-movimento-e27-hw/p/MLB50372838
158;12;Casa, Móveis e Decoração;MLB24512037;Amaciante Ypê Tradicional Aconchego Ultra 5l;25,99;4,9;14228;{};Brasil;5;11/01/2024;Eu como eu trabalho na área ambiental. E vivo em favor da nossa natureza eu sempre compro produtos da ype e tem parceria com a sos mata atlântica onde eu faço trabalho com educação sócio ambiental.;https://www.mercadolivre.com.br/amaciante-yp-tradicional-aconchego-ultra-5l/p/MLB24512037
159;13;Casa, Móveis e Decoração;MLB64975772;Luminária Spot 7w Preto Led Rd Qd Frio 6500k Quente 3000k Estrutura Redondo Branco Neutro | 4000k | Spot Preto 127/220v;15,29;4,9;861;{'Cor da estrutura': 'Redondo Branco Neutro | 4000K | Spot Preto', 'Unidades por pack': '1', 'Voltagem': 'Escolha'};Brasil;5;09/01/2026;"Iluminação: boa iluminação.
Design: bem compacta.
A luminária tem boa qualidade, só tivemos um pouco de dificuldade com as travas de encaixe.";https://www.mercadolivre.com.br/luminaria-spot-7w-preto-led-rd-qd-frio-6500k-quente-3000k-estrutura-redondo-branco-neutro-4000k-spot-preto/p/MLB64975772
160;14;Casa, Móveis e Decoração;MLB48476093;Protetor De Colchão Impermeável Matelado Solteiro Antialérgico Antiácaro Toque Macio E Suave Premium Caqui;29,98;4,4;9736;{'Cor': 'Cáqui', 'Desenho do tecido': 'Matelado', 'Tamanho do colchão': 'Solteiro', 'Dimensões máximas': '25 cm'};Brasil;4;09/11/2025;Pelo preço acho que até que não é tão ruim, ele não faz barulho. Mas não segura líquido, então ele não é impermeável. Eu lavei na máquina de lavar e as costuras não aguentaram, mas ainda dá pra usar algumas vezes, a minha cama é queen e eu comprei tamanho king por isso ficou um pouco maior.;https://www.mercadolivre.com.br/protetor-de-colcho-impermeavel-matelado-solteiro-antialergico-antiacaro-toque-macio-e-suave-premium-caqui/p/MLB48476093
161;15;Casa, Móveis e Decoração;MLB45129493;Jogo De Lençol Cama King 03 Peças 400 Fios Ponto Palito Cor Azul-claro Desenho Do Tecido Lisa Liso;44,90;4,8;15617;{'Cor': 'Azul-claro', 'Tamanho do colchão': 'King'};Brasil;4;26/02/2025;Solicitei 2 jogos de lençóis king e vieram 2 queen !!!! favor observar melhor quando enviam os produtos !!!!.;https://www.mercadolivre.com.br/jogo-de-lencol-cama-king-03-pecas-400-fios-ponto-palito-cor-azul-claro-desenho-do-tecido-lisa/p/MLB45129493
162;16;Casa, Móveis e Decoração;MLB57603343;Capa Protetor Colchão Casal Matelado Impermeável Cores Cor Verde Militar;35,90;4,4;9523;{'Cor': 'Verde Militar', 'Tamanho do colchão': 'Casal'};Brasil;5;31/08/2025;Produto muito bom. Molha só a parte de cima, não molha o colchão.;https://www.mercadolivre.com.br/capa-protetor-colcho-casal-matelado-impermeavel-cores-cor-verde-militar/p/MLB57603343
163;17;Casa, Móveis e Decoração;MLB17001178;Sabão Líquido Omo Lavagem Perfeita 900ml Refil Econômico;13,99;4,9;16599;{'Apresentação': 'Refil', 'Volumen': '900 mL', 'Unidades': '1', 'Unidades por pacote': '1'};Brasil;5;22/11/2023;Gente eu comprei todas as oferta do mercado livre de produtos de limpeza fiquei ficiada pelo mercado livre amo 💕💕💕💕só produto de qualidade amei 💞💞💞.;https://www.mercadolivre.com.br/sabo-liquido-omo-lavagem-perfeita-900ml-refil-econmico/p/MLB17001178
164;1;Celulares e Telefones;MLB57767498;Celular Samsung Galaxy A07 128gb, 4gb, Câmera 50mp, Tela 6.7 , Proteção Ip54, Processador 6nm - Violeta;594,49;4,9;26432;{'Cor': 'Violeta', 'Memória interna': '128 GB', 'Memória RAM': '4 GB'};Brasil;5;09/10/2025;Um designer bonito, a cor q achei q ficaria gritante, surpreendeu, fácil manuseio como todo bom samsung para quem ja é adepto. Preço bom. Só aguardando a capa protetora chegar pq ainda nao tem no mercado.;https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-128gb-4gb-cmera-50mp-tela-67-proteco-ip54-processador-6nm-violeta/p/MLB57767498
165;2;Celulares e Telefones;MLB44113907;Celular Samsung Galaxy A16 4g, 256gb + 8gb Ram, Câmera De Até 50mp, Tela 6.7 , Nfc, Ip54, Bateria 5000 Mah Cinza;1780,00;4,9;84425;{'Cor': 'Cinza', 'Memória interna': '256 GB', 'Memória RAM': '8 GB'};Brasil;5;16/06/2025;"Ótima câmera com algumas configurações podendo fazer exelente registros.
#calazansfotografias.";https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-4g-256gb-8gb-ram-cmera-de-ate-50mp-tela-67-nfc-ip54-bateria-5000-mah-cinza/p/MLB44113907
166;3;Celulares e Telefones;MLB44665473;Smartphone Motorola Moto G15 - 256gb 12gb (4gb Ram+8gb Ram Boost) E Camera 50mp Com Ai E Night Vision Bateria De 5200 Mah Tela Fhd+ 6.7 Com Superbrilho Nfc - Grafite;784,00;4,8;98689;{'Cor': 'Grafite', 'Memória interna': '256 GB', 'Memória RAM': '4 GB'};Brasil;5;03/02/2025;"Gostei muito do produto, até achei uma configuração 8 gb+ 8 gb, 16 gb de memória ram.
E a qualidade da motorola sempre é ótima!.
Recomendo!.";https://www.mercadolivre.com.br/smartphone-motorola-moto-g15-256gb-12gb-4gb-ram8gb-ram-boost-e-camera-50mp-com-ai-e-night-vision-bateria-de-5200-mah-tela-fhd-67-com-superbrilho-nfc-grafite/p/MLB44665473
