Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Caractéristicas;País;Nota Comentário;Data Comentário;Comentário;Link
149;8;Calçados, Roupas e Bolsas;MLB45417885;Tênis Masculino Renno Classic Fila Preto/grafite/branco Liso 41 Br;184,29;4,8;2224;{'Cor': 'Preto/Grafite/Branco', 'Tamanho': 'Escolha'};Brasil;4;17/03/2025;O tênis é bem bonito e muito confortável, porém é totalmente colado e isso deixa aquele receio de não ser muito durável. Eu sempre uso tamanho 42 em tênis e chinelos mas esse ficou bom no 41 com meia fina da puma. Se vc não usa meias então pode ir mesmo de 41 tranquilo.;https://www.mercadolivre.com.br/tnis-masculino-renno-classic-fila/p/MLB45417885
150;9;Calçados, Roupas e Bolsas;MLB4355635843;Kit 12 Cueca Boxer Masculina Microfibra Adulto Premium;53,34;4,5;2155;{'Cor': 'Multicolorido', 'Tamanho': 'Escolha'};Brasil;5;07/03/2026;Top.;https://produto.mercadolivre.com.br/MLB-4355635843-kit-12-cueca-boxer-masculina-microfibra-adulto-premium-_JM
151;10;Calçados, Roupas e Bolsas;MLB47541190;Bota Para Trabalho Segurança Adultos Masculino Liso Preto 44 Br;56,31;4,4;5508;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;09/05/2025;Ficou ótima, comprei até maior que é pra ele não perder logo kkkkkk.;https://www.mercadolivre.com.br/bota-para-trabalho-seguranca-adultos-masculino-liso/p/MLB47541190
152;11;Calçados, Roupas e Bolsas;LBU1417823167;Calça Feminina Alfaiataria Wide Leg Social Pantalona Preta Gg;28,00;4,6;15284;{'Cor': 'Preta', 'Tamanho': 'GG'};Brasil;5;14/06/2025;"Minha filha amou.
Ficou perfeito, ela pesa 50 kilos , 164 altura. Pegou tamanho p.
Obs: quando vocês forem colocar comentários dê detalhes para que as pessoas possam acertar nas medidas.
Ex : peso , altura, estica, tecido bom ou ruim etc.";https://www.mercadolivre.com.br/calca-feminina-alfaiataria-wide-leg-social-pantalona/up/MLBU1417823167
153;12;Calçados, Roupas e Bolsas;MLB1473758753;Kit 10 Cuecas Boxer Lupo Algodão Confortável Box Original;175,49;4,8;27404;{'Cor': '2 Preta 2 Branca 2 Azul 2 Marinho 2 Cinza', 'Tamanho': 'Escolha'};Brasil;4;12/12/2020;"As cuecas são boas; porém você percebe na costura que não são originais! já experimentei duas brancas, e o mesmo acontece com as duas, quando eu subo a cueca, ela dá um estralinho como se tivesse rasgado e quando olhei, soltou um pouco da costura de lado! tem que vestir com muito cuidado! fora isso, é uma replica muito bem feita da original! aaah. Não gostei muito do elastico de cima! é muito curtinho, queria q fosse maior. Mas resumindo: cueca bem confortavel, nao dobra e nem sobe.";https://produto.mercadolivre.com.br/MLB-1473758753-kit-10-cuecas-boxer-lupo-algodo-confortavel-box-original-_JM
154;13;Calçados, Roupas e Bolsas;MLB51529178;Chinelo Feminino Slim Havaianas Preto Liso 39/40;47,48;4,8;26998;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;13/12/2024;Sem texto;https://www.mercadolivre.com.br/chinelo-feminino-slim-havaianas/p/MLB51529178
155;14;Calçados, Roupas e Bolsas;MLB1914247665;Kit 6 Pares Meias Lupo Cano Médio Alto Academia Original;59,99;4,8;70943;{'Cor': 'Sortidas 1', 'Tamanho': 'Escolha'};Brasil;4;26/07/2024;No meu pé direito está a meia que eu comprei na loja da lupo aqui na minha cidade , tem diferença na qualidade do material , a do pé direito é mais grossa bem confortável , fiquei na dúvida se é original.;https://produto.mercadolivre.com.br/MLB-1914247665-kit-6-pares-meias-lupo-cano-medio-alto-academia-original-_JM
156;15;Calçados, Roupas e Bolsas;LBU3507679191;Mochila Masculina Impermeável Reforçada Aço Escola Notebook Preto Liso;54,71;4,9;6331;{'Color': 'Preto'};Brasil;5;19/11/2025;Gente, que mochila perfeita! comprei pra usar no trabalho e tô apaixonado. O compartimento pro notebook é super seguro, tudo bem organizado por dentro e o material é muito top. Além de bonita, é super prática no dia a dia. Sério, melhor compra que fiz!.;https://www.mercadolivre.com.br/mochila-masculina-impermeavel-reforcada-aco-escola-notebook/up/MLBU3507679191
157;16;Calçados, Roupas e Bolsas;MLB3836351264;Calça Jeans Feminina Cós Alto Empina Bumbum Patria Brasil;69,99;4,7;21455;{'Cor': 'Lavagem Escura', 'Tamanho': 'Escolha'};Brasil;5;11/06/2024;Amei a calça ,meu formato de corpo é muita perna e bunda e cintura fina sem barriga,comprei 46 com a ajuda dos comentários que calça teria bastante lycra e ficava folgada na cintura, realmente serviu bem nas pernas e pouca coisa larga na cintura peso 89 kilos e sempre compro 48 mas desta vez segui os comentários e comprei 46 , excelente comprarei novamente com certeza, só pra esclarecer o peso de cada um não interfere na roupa ,temos que observar o formato do corpo pra melhor escolha.;https://produto.mercadolivre.com.br/MLB-3836351264-calca-jeans-feminina-cos-alto-empina-bumbum-patria-brasil-_JM
158;17;Calçados, Roupas e Bolsas;MLB2178625164;Camisa Térmica Voker Segunda Pele Proteção Solar Uv Dry Fit;36,00;4,7;47107;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;12/10/2023;Gostei da camisa, é muito boa, uso ela para o dia a dia e para trabalho, eu escolhi o tamanho p e me coube muito bem, tenho 1,69cm e peso 63kg, espero que posso ajudar a alguém a escolher com esse comentário assim como o comentário de alguem em ajudou a escolher, porquê escolher roupas pela internet é um pouco complicado por causa dos tamanhos que as vezes vem maior ou menor do que o tamanho selecionado, obrigado a vocês, ja pedi a minha segunda camisa.;https://produto.mercadolivre.com.br/MLB-2178625164-camisa-termica-voker-segunda-pele-proteco-solar-uv-dry-fit-_JM
159;18;Calçados, Roupas e Bolsas;MLB5826749660;Kit Com 10 Cuecas Boxer Microfibra Adulto Usee Brasil;78,90;4,7;8722;{'Cor': 'Sortidas', 'Tamanho': 'Escolha'};Brasil;5;11/12/2025;O produto é de ótima qualidade eu recomendo 🙂.;https://produto.mercadolivre.com.br/MLB-5826749660-kit-com-10-cuecas-boxer-microfibra-adulto-usee-brasil-_JM
160;19;Calçados, Roupas e Bolsas;MLB5230772384;6 Pares Meias Puma Cano Médio Alto Atoalhada Academia Sport;61,58;4,9;9103;{'Cor': '3 Branco - 3 Preto', 'Tamanho': 'Escolha'};Brasil;5;17/05/2025;Comprem sem receio.;https://produto.mercadolivre.com.br/MLB-5230772384-6-pares-meias-puma-cano-medio-alto-atoalhada-academia-sport-_JM
161;20;Calçados, Roupas e Bolsas;MLB4293703033;Sapato Loafer Masculino Mocassim Couro Casual Comfort Luxo;109,74;4,8;1269;{'Cor': 'Café', 'Tamanho': 'Escolha'};Brasil;5;06/01/2026;É um sapato de ótima qualidade, e muito bonito também, agora eu vou passar a dica para vocês, sigam a tabela de medidas que está no site, eu calço 41 só que a forma de sapato no número 41 é maior, e por causa disso o sapato acabou ficando um pouco folgado para mim, mas fora isso a qualidade de construção é ótima é muito confortável também o sapato, se vocês seguirem a tabela de medidas vocês vão ter uma ótima experiência!.;https://produto.mercadolivre.com.br/MLB-4293703033-sapato-loafer-masculino-mocassim-couro-casual-comfort-luxo-_JM
162;1;Casa, Móveis e Decoração;MLB66844322;Jogo Lençol Casal 3pç 400 Fios Hipercal Conforto Macio Floral Colorido Estampado;34,74;4,8;41966;{'Cor': 'Floral Colorido', 'Design do tecido': 'Estampado', 'Tamanho do colchão': 'Casal'};Brasil;5;24/08/2025;Gostei bastante! além de ser uma cor que me agrada muito, o tamanho desse lençol deu certo na minha cama, comprei três lençóis só dois chegaram, a outra estampa apesar de linda o lençol não coube no colchão que é de casal mas bem grosso 30cm, no outro avaliei dizendo que era melhor comprar o king size, mas pelo visto a questão é de sorte! quando o outro lençol chegar eu irei lavar e vou experimentar logo, tomara que dê certo como esse! o outro que ficou menor coloquei na cama box do meu filho. No geral eu gostei muito dos lençóis o negócio é o tamanho que pode te deixar na mão! as fronhas desse lençol aqui também ficaram melhores nos travesseiros, meus travesseiros são 70×50. Então realmente é uma questão de sorte mesmo. Espero ajudar outras pessoas com minha opinião!.;https://www.mercadolivre.com.br/jogo-lencol-casal-3pc-400-fios-hipercal-conforto-macio-floral-colorido-estampado/p/MLB66844322
163;2;Casa, Móveis e Decoração;MLB4002919471;Capa Protetora Colchão Box Casal Padrão Matelado Impermeável;28,99;4,2;44317;{'Cor': 'Branco'};Brasil;4;08/06/2025;A capa tem bom material, embora a parte plástica que a torna impermeável faça um pouco de barulho. Faltou só 1 pouquinho de tecido nas laterais para fechar bem com os elásticos. Outro ponto é a linha de costura ser branca enquanto o tecido é preto.;https://produto.mercadolivre.com.br/MLB-4002919471-capa-protetora-colcho-box-casal-padro-matelado-impermeavel-_JM
164;3;Casa, Móveis e Decoração;MLB54487120;Kit 6 Potes 640ml Vidro Hermético 4 Travas Marmita Refratario Star House Branco;74,97;4,9;25041;{'Cor': 'Branco', 'Unidades por pack': '6'};Brasil;5;26/09/2025;Coube 650 ml de água perfeito amei ❤️ agora e só curtindo. Vieram bem embalados.;https://www.mercadolivre.com.br/kit-6-potes-640ml-vidro-hermetico-4-travas-marmita-refratario-star-house/p/MLB54487120
165;4;Casa, Móveis e Decoração;MLB48482149;Protetor De Colchão Impermeável Casal Matelado Antialérgico Antiácaro Resistente A Líquidos Toque Macio Branco;39,98;4,4;15814;{'Cor': 'Branco', 'Desenho do tecido': 'Matelado', 'Tamanho do colchão': 'Casal', 'Dimensões máximas': '30 cm'};Brasil;4;09/11/2025;Pelo preço acho que até que não é tão ruim, ele não faz barulho. Mas não segura líquido, então ele não é impermeável. Eu lavei na máquina de lavar e as costuras não aguentaram, mas ainda dá pra usar algumas vezes, a minha cama é queen e eu comprei tamanho king por isso ficou um pouco maior.;https://www.mercadolivre.com.br/protetor-de-colcho-impermeavel-casal-matelado-antialergico-antiacaro-resistente-a-liquidos-toque-macio-branco/p/MLB48482149
166;5;Casa, Móveis e Decoração;MLB47422783;Tapete 2,00x1,50 Peludo Felpudo Sala E Quarto Cores Cor Rosê Mesclado Desenho Do Tecido Pelo Alto Casa Laura Enxovais Tapete Médio Para Sala 2 M 1.5 M;62,90;4,6;24210;{'Cor': 'Rose-Mesclado', 'Dimensões': '2 m x 1.5 m'};Brasil;5;16/11/2024;Veio no tamanho menor. Paguei pelo tapete de 2,00x1,50. Solta pelos e não e antes derrapante.;https://www.mercadolivre.com.br/tapete-200x150-peludo-felpudo-sala-e-quarto-cores-cor-ros-mesclado-desenho-do-tecido-pelo-alto-casa-laura-enxovais-tapete-medio-para-sala/p/MLB47422783
167;6;Casa, Móveis e Decoração;MLB53221272;Jogo De Lençol 3 Peças Queen Padrão C/ Elástico 400 Fios Fronha Ponto Palito Super Macio Hotel Luxu Cor Preto Premium Liso;34,98;4,8;7635;{'Cor': 'Preto', 'Tamanho do colchão': 'Queen'};Brasil;4;09/10/2025;"Bom custo-benefício. Mas o tecido é quente para se usar no verão.
Comprei três jogos na cor branca e todos vieram com manchas e sujidade.";https://www.mercadolivre.com.br/jogo-de-lencol-3-pecas-queen-padro-c-elastico-400-fios-fronha-ponto-palito-super-macio-hotel-luxu-cor-preto-premium/p/MLB53221272
168;7;Casa, Móveis e Decoração;MLB42885496;Kit 2 Câmera Segurança Ip Externa Wifi A28 A31 App Icsee Prova Dagua Ip66 Dome Lente Dupla Lentes 2 Em 1 Vigilância Visão Noturna Infravermelho Casenn Branco/preto;254,15;4,8;21162;{'Cor': 'Branco/Preto', 'Unidades por kit': '2'};Brasil;5;18/08/2025;Estou usando faz mais de 1 mês e não tive problema nenhum mesmo depois de 2 temporais (1 deles com granizo de quase 1 centímetro). Pintei de preto as partes brancas da carcaça da câmera para poder ficar mais velado e discreto. A qualidade da imagem é boa se comparado às câmeras de marcas, pelo preço está mais do que ótimo. A rua de casa é bastante movimentada e há uma casa de shows ao lado, achei que o motor da câmera iria estragar rapidamente devido ao grande movimento de pessoas diariamente mas está se mostrando ser robusta e está sendo bastante útil. Possui holofotes fortes (melhor que as minhas câmeras de marca) e a luz é branca. O infravermelho é funcional e em total escuridão a imagem fica bastante nítida e clara (já caiu a energia do bairro todo mas instalei no sistema fotovoltaico). Necessitei fazer uma pequena poda na árvore de casa pois a inteligência artificial da câmera entendia que alguns galhos da árvore eram pessoas 🤣 mas fora isso funciona tudo igual as câmeras de marca. Coloquei um cartão de 128gb e na qualidade de gravação mais alta gravação exatamente 7 dias, não testei na qualidade mais baixa mas deve armazenar muitos mais dias. O app é bastante intuitivo e funcional (eu não conhecia esse app), única coisa ruim é que de vez enquando aparece anúncios de 5 segundos, fora isso é funcional. O altofalante tem volume bastante baixo e a gravação de áudio não é das melhores, mas grava os áudios de conversas muito bem.;https://www.mercadolivre.com.br/kit-2-cmera-seguranca-ip-externa-wifi-a28-a31-app-icsee-prova-dagua-ip66-dome-lente-dupla-lentes-2-em-1-vigilncia-viso-noturna-infravermelho-casenn/p/MLB42885496
169;8;Casa, Móveis e Decoração;MLB29491298;Cortina 2.00 X 1.80 M Blackout Blecaute Avelã Corta Luz Em Tecido Grosso Para Quarto E Sala Casa Laura Enxovais;55,90;4,7;81175;{'Cor': 'Avelã', 'Largura x Altura': '2 m x 1.8 m'};Brasil;5;10/03/2025;A cortina é maravilhosa. Tecido muito bom, ela corta muito bem o sol, nao chega a escurecer o quarto, mas deixa muito confortavel. Havia comprado outra na mesma loja, mas me arrependi da cor e tamanho. Essa palha ficou maravilhosa. Comprei de 4 metros de largura x 2. 50 de altura para uma parede de 3 metros largura x 2. 80 de altura +-.;https://www.mercadolivre.com.br/cortina-200-x-180-m-blackout-blecaute-avel-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB29491298
170;9;Casa, Móveis e Decoração;MLB66453791;Papel Higiênico Familiar Folha Dupla 24 Rolos;33,90;4,1;13;{};Brasil;5;23/03/2026;"Ótimo papel.
Só acho que deveriam ao menos colocar o pacote numa embalagem, sacola, para evitar rasgos.";https://www.mercadolivre.com.br/papel-higinico-familiar-folha-dupla-24-rolos/p/MLB66453791
171;10;Casa, Móveis e Decoração;MLB36562631;Vittak Kit 50 Cabides Veludo De Roupa Antideslizante Slim Adulto Cor Preto Utensílios De Uso Doméstico;69,90;4,8;13299;{'Cor': 'Preto'};Brasil;5;22/08/2024;"É bom mas eu não sabia o efeito desse camurçado, ele gruda na roupa e deixa ela estatica do jeito q tu colocar nele.
É bom para vcs que tenham tempo de arrumar o guarda-roupas e deixar tudo bonitinho, mas para quem busca algo dinamico de uma forma que vc só coloque facilmente no cabide e pendure, não vai ser esse o caso com esse cabide.
Esse cabide te cobra um pouco de paciencia e manejo, pq tu tem que colocar meio q em partes, a roupa não entra de vez nele por essa questão da camurça grudar a roupa.";https://www.mercadolivre.com.br/vittak-kit-50-cabides-veludo-de-roupa-antideslizante-slim-adulto-cor-preto-utensilios-de-uso-domestico/p/MLB36562631
172;11;Casa, Móveis e Decoração;MLB46836439;Kit 2câmera Wifi Ip Icsee Prova D'água Infravermelho Externa - Hw Branco;179,90;4,9;14019;{'Cor': 'Branco'};Brasil;5;09/12/2025;Muito top ! ótima qualidade de imagem ! mais aconselho a quem for comprar já comprar os cartões de memórias ! pq ela não salva sem cartão de memória !.;https://www.mercadolivre.com.br/kit-2cmera-wifi-ip-icsee-prova-dagua-infravermelho-externa-hw/p/MLB46836439
173;12;Casa, Móveis e Decoração;MLB51543787;Jogo Lençol 2 Peças Solteiro Hipercal 400 Fios Leve Luxo Cor Branco Desenho Do Tecido Liso;24,26;4,8;15880;{'Cor': 'Branco', 'Design do tecido': 'Liso'};Brasil;5;16/07/2025;Pelo preço é otimo.;https://www.mercadolivre.com.br/jogo-lencol-2-pecas-solteiro-hipercal-400-fios-leve-luxo-cor-branco-desenho-do-tecido-liso/p/MLB51543787
174;13;Casa, Móveis e Decoração;MLB38207832;Mangueira De Jardim 20m Metros Marqs Home Reforçada Trançada Não Dobra Verde;36,29;4,4;38710;{'Cor': 'Verde', 'Comprimento': '20 m'};Brasil;4;08/12/2024;"A mangueira em si é muito boa considerando o valor, estou realmente satisfeito, mas o bico quem vem, sem folga na conexão entre a mangueira e o bico pra deixar claro, é de má qualidade, melhor utilizar sem ele.
Concluindo, o produto é bom e vale a pena comprar.
Quanto a durabilidade, só o tempo dirá.";https://www.mercadolivre.com.br/mangueira-de-jardim-20m-metros-marqs-home-reforcada-trancada-no-dobra/p/MLB38207832
175;14;Casa, Móveis e Decoração;MLB53857717;Kit 2 Câmeras Lampada De Segurança Ip Wifi Com Visão Noturna Interna Externa App Yoosee Espiã 360º Cor Branco Casenn;112,90;4,8;47314;{'Cor': 'Branco', 'Unidades por kit': '2'};Brasil;5;06/05/2025;Uma câmera muito boa, de custo benefício, a instalação dela é relativamente fácil e tranquila, a qualidade de imagem em hd ou fhd é um incrível diferencial. O que deixa um pouco a desejar é a qualidade do som e nossa internet no momento também não está ajudando muito na resposta rápida da câmera em relação a movimentos. Fora isso, excelente produto e o aplicativo também roda super bem, temos ela em dois aparelhos ( no meu, galaxy s10+ e no do meu namorado, iphone 12) e conseguimos acompanhar tudo normalmente de ambos os celulares. Futuramente pensamos em adquirir outra. Ah, seria também interessante se ela girasse sozinha de acordo com o movimento de pessoas ou sons, mas tá boa pro preço. Bom custo-benefício! 👏🏻.;https://www.mercadolivre.com.br/kit-2-cmeras-lampada-de-seguranca-ip-wifi-com-viso-noturna-interna-externa-app-yoosee-espi-360-cor-branco-casenn/p/MLB53857717
176;15;Casa, Móveis e Decoração;MLB35155861;Lorenzetti Loren Shower Eletrônico Cor Branco 220 V 7500 W Potência Chuveiro Branco/branco 220v 7.5 Kw;118,42;4,8;37330;{'Cor': 'Branco/Branco', 'Voltagem': 'Escolha', 'Potência': '7.5 kW'};Brasil;4;19/06/2023;"Ele é até bom, mas, só esquenta bastante se abrir pouco o registro, e isso na temperatura máxima. Isso me decepcionou bastante. Se abrir tudo o registro, a água esfria consideravelmente. Eu até indico a compra, porém, comprem na potência de 7500w, talvez ele esquente mais. Mas estou satisfeita porque aqui na minha cidade faz muito calor, então, não vou precisar de tanta temperatura alta e se precisar é só diminuir a abertura do registro, assim como todo chuveiro. A única coisa que me abalou mesmo foi que dá uma boa queda na temperatura se abrir tudo, não dá pra usar assim no frio extremo.
O caimento de água é ótimo, mas, não espere pressão tipo ducha por que ele vem com um regulador de pressão automático, ou seja, se for muita pressão ele diminui, se for pouca pressão ele aumenta, mas, não é muito, é na medida. Na minha casa não tem muita pressão de água, então acredito que ele possa ter mais força na saída de água caso na sua casa tenha mais pressão.
O chuveirinho é vergonhoso pra um chuveiro de mais de 100,00, é daqueles que vem nos lorenzetti básicos de três temperaturas. Na saída de água do chuveirinho lá no corpo do chuveiro, vem uma pecinha pra bloquear a água caso você não queira instalar o chuveirinho, isso eu achei legal.
Foi muito fácil de instalar, o manuel é bem explicativo.
Ele fica bem bonito no box.
Ao todo é um chuveiro bom, eu só indico que comprem o de 7500w por ter mais potência.";https://www.mercadolivre.com.br/lorenzetti-loren-shower-eletrnico-cor-branco-220-v-7500-w-potncia-chuveiro/p/MLB35155861
177;16;Casa, Móveis e Decoração;MLB48508617;Jogo Lençol 400 Fios 3 Peças Cama Casal Ponto Palito Tecido Liso - Cinza;41,61;4,8;20246;{'Cor': 'Cinza', 'Tamanho do colchão': 'Casal'};Brasil;4;23/06/2025;Único problema no tamanho king e que descrevem como para colchão até 30 cm altura e não e verdadeiro, costura e p/ máximo 25cm. 30 cm falta. Deveriam corrigir pois meu colchão e 30 com e faltou 5cm. Material e bom e bonito.;https://www.mercadolivre.com.br/jogo-lencol-400-fios-3-pecas-cama-casal-ponto-palito-tecido-liso-cinza/p/MLB48508617
178;1;Celulares e Telefones;MLB61315416;Samsung Galaxy A07 64gb 4gb Ram Light Violet Violeta;810,00;4,9;44346;{'Cor': 'Violeta', 'Memória interna': '64 GB', 'Memória RAM': '4 GB'};Brasil;4;19/11/2025;As fotos foram tiradas pelo celular, achei um ótimo celular. Sou do tipo de pessoa que não gasta dinheiro em telefone rsrs só comprei esse pq o meu a10 estava um pouco antigo kkkkkk, mas funcionando perfeitamente. Espero q esse dure bastante tbm. Ele é ótimo pra quem ñ gosta de gastar milhões em telefone assim como eu.;https://www.mercadolivre.com.br/samsung-galaxy-a07-64gb-4gb-ram-light-violet/p/MLB61315416
179;2;Celulares e Telefones;MLB55762063;Smartphone Motorola Moto G06 - 256gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9 - Bege;796,50;4,9;20094;{'Cor': 'Bege', 'Memória interna': '256 GB'};Brasil;5;28/10/2025;O celular é bom! o custo benefício dele é satisfatório! comprei de presente pra minha esposa e ela amou! até o momento ele não travou e não apresentou nenhum momento.;https://www.mercadolivre.com.br/smartphone-motorola-moto-g06-256gb-12gb-4gb-ram-8gb-ram-boost-e-camera-50mp-com-ai-bateria-de-5200-mah-tela-69-bege/p/MLB55762063
180;3;Celulares e Telefones;MLB46056608;Moto G15 Dual Sim 4gb Ram 128gb Azul Marino Azul-escuro;737,84;4,8;112115;{'Cor': 'Azul-escuro', 'Memória interna': '128 GB', 'Memória RAM': '4 GB'};Brasil;5;03/02/2025;"Gostei muito do produto, até achei uma configuração 8 gb+ 8 gb, 16 gb de memória ram.
E a qualidade da motorola sempre é ótima!.
Recomendo!.";https://www.mercadolivre.com.br/moto-g15-dual-sim-4gb-ram-128gb-azul-marino/p/MLB46056608
181;4;Celulares e Telefones;MLB54986607;Celular Samsung Galaxy A17 Com Ia, 128gb, 4gb Ram, Câm De 50mp, Tela De 6.7 , Nfc, Ip54 - Azul;898,99;4,9;13206;{'Cor': 'Azul', 'Memória interna': '128 GB', 'Memória RAM': '4 GB'};Brasil;5;05/12/2025;Pelo preço vale a pena. Quem for comprar pra algo básico, é recomendável esse modelo. Agora quem for comprar pra jogo, é melhor comprar a versão 5g já que vem com processador samsung exynos 1330.;https://www.mercadolivre.com.br/celular-samsung-galaxy-a17-com-ia-128gb-4gb-ram-cm-de-50mp-tela-de-67-nfc-ip54-azul/p/MLB54986607
182;5;Celulares e Telefones;LBU742799169;Fone De Ouvido Bluetooth 5.0 Par Sem Fio Duplo Preto;23,99;4,4;60875;{'Cor': 'Preto'};Brasil;5;27/11/2022;É um fone de ouvido muito bom, prático por não ser necessário o uso de fios, tem uma durabilidade de bateria muito boa também e o som nem se fala, os graves e melodias mais calmas são muito bem exploradas nesse tipo de produto. Eu já usei os redmi airdots 2, buds, airpods e outros e nenhum valeu tanto a pena como esse, pagar um preço tão baixo por um produto bom hoje em dia é muito difícil, a maioria vem com defeito ou com qualidade muito ruim, oq não é o caso aqui já que como eu disse o fone é muito bom. Ele é confortável também, vem com um par extra de protetores de silicone para o ouvido, é muito bonito e elegante, encaixa bem no ouvido. Com ele você pode praticar esportes, correr, trabalhar, estudar, e muito mais. Eu costumo usar na minha televisão para não incomodar outras pessoas. Vale a pena ressaltar sua grande versatilidade também já que como eu disse vc pode usar ele no seu smartphone, no seu pc , na sua tv e em diversos outros aparelhos. Sua conexão é muito fácil também oq facilita muito pra quem não entende de tecnologia e tem dificuldade em conectar esses fones no celular por exemplo.;https://www.mercadolivre.com.br/fone-de-ouvido-bluetooth-50-par-sem-fio-duplo/up/MLBU742799169
183;6;Celulares e Telefones;MLB41541670;Smartphone Motorola Moto G35 5g - 128gb 12gb (4gb Ram+8gb Ram Boost) E Camera 50mp Com Ai Nfc Tela 6.7 Com Superbrilho - Verde - Vegan Leather;809,10;4,8;67300;{'Cor': 'Verde', 'Memória interna': '128 GB'};Brasil;5;25/01/2025;Gostei. O único problema dele é que se vc entrar em um aplicativo e ir em outro ele não segura aí reiniciar o aplicativo. De resto está bom.;https://www.mercadolivre.com.br/smartphone-motorola-moto-g35-5g-128gb-12gb-4gb-ram8gb-ram-boost-e-camera-50mp-com-ai-nfc-tela-67-com-superbrilho-verde-vegan-leather/p/MLB41541670
184;7;Celulares e Telefones;MLB45206351;Smartphone Motorola Moto G05 - 128gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.7 Com Superbrilho - Cinza;879,58;4,9;90648;{'Cor': 'Cinza', 'Memória interna': '128 GB', 'Memória RAM': '4 GB'};Brasil;5;24/03/2025;"Eu já comprei 2 aparelho desse, ótimo aparelho tem a durabilidade de bateria excelente!!uma ótima compra.
Não esqueçam de curti meu comentário.";https://www.mercadolivre.com.br/smartphone-motorola-moto-g05-128gb-12gb-4gb-ram-8gb-ram-boost-e-camera-50mp-com-ai-bateria-de-5200-mah-tela-67-com-superbrilho-cinza/p/MLB45206351
185;8;Celulares e Telefones;MLB61493959;Celular Xiaomi Redmi 15c 256+8gb Ram Dual Sim Cor Azul;959,00;4,8;3292;{'Cor': 'Azul', 'Memória interna': '64 GB', 'Memória RAM': '8 GB'};Brasil;4;12/11/2025;Ó celular redmi256gb e muito bom mais os brindes e pura enganação o fone de ouvido não funciona o relógio tem como carregar não mandaram o cabo de carregar propaganda enganosa só o celular e top muito bom gostei.;https://www.mercadolivre.com.br/celular-xiaomi-redmi-15c-2568gb-ram-dual-sim-cor-azul/p/MLB61493959
186;9;Celulares e Telefones;MLB47115122;Celular Samsung Galaxy A56 5g 128gb 8gb Ram Cinza;2309,62;4,9;41349;{'Cor': 'Cinza', 'Memória interna': '128 GB', 'Memória RAM': '8 GB'};Brasil;4;27/06/2025;O celular é lindo, a cor é bem sutil, as laterais são metálicas com uma textura que ajuda não escorregar da mão, tem umas linhas que eu não estava esperando, mas tudo bem, vou me acostumar com elas, acho que fazem parte da tecnologia kkk. As câmeras são muito boas, mas achei bem elevada, poderia ser slim. Pra minha necessidade ele tá ótimo, curtam meu comentário, por favor! obrigada!.;https://www.mercadolivre.com.br/celular-samsung-galaxy-a56-5g-128gb-8gb-ram-cinza/p/MLB47115122
187;10;Celulares e Telefones;MLB50301060;Smartphone Motorola Moto G56 5g - 256gb 16gb (8gb Ram+8gb Ram Boost) Camera 50mp Sony Lytia 600 Ultrarresistencia Militar E Ip68 + Ip69 - Cinza Cinza-escuro;1438,20;4,9;18097;{'Cor': 'Cinza-escuro', 'Memória RAM': '8 GB'};Brasil;5;21/08/2025;Produto excelente câmera muita boa memória nen se fala e ainda é resistente a água do jeito que eu queria pra gravar uns vídeos de pescaria 🎣 top.;https://www.mercadolivre.com.br/smartphone-motorola-moto-g56-5g-256gb-16gb-8gb-ram8gb-ram-boost-camera-50mp-sony-lytia-600-ultrarresistencia-militar-e-ip68-ip69-cinza/p/MLB50301060
188;11;Celulares e Telefones;MLB65762895;Fone De Ouvido Bluetooth Sem Fio Tws Esportivo Compatível Com iPhone Samsung Xiaomi Lenovo Motorola Xt80 Lp75 Celular Android Ios Academia Caminhada Tipo Gancho Preto Metálico;79,90;4,6;12337;{'Cor': 'preto metálico'};Brasil;5;01/11/2025;Achei o fone que eu precisava. O som achei um pouco abafado, em relação a fones anteriormente testados, mas pelo conforto e ergonomia, escolhi esse. Bateria durável, tanto dos fones, como da caixinha. Uma semana de uso carreguei apenas uma vez a caixinhas e ainda tenho 80% da carga, e uso todos os dias no mínimo 6h diárias. A caixinha é grande (parece um mouse) mas já seria o normal pelo tamanho dos fones. Poucas falhas no som ao correr com o fone, fica firme na orelha, bom para corrida e academia. No geral é um ótimo fone, recomendo demais.;https://www.mercadolivre.com.br/fone-de-ouvido-bluetooth-sem-fio-tws-esportivo-compativel-com-iphone-samsung-xiaomi-lenovo-motorola-xt80-lp75-celular-android-ios-academia-caminhada-tipo-gancho-preto-metalico/p/MLB65762895
