Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Nota Comentário;Data Comentário;Comentário;Link
30;5;BELEZA E CUIDADO PESSOAL;MLB40535055;Kit 2x Perfumes Colônia Miniatura Cebolinha Turma Da Mônica Jequiti 25ml;46,79;4,8;39785;5;09/01/2025;Comprei pq viralizou e fiquei curiosa pra saber se realmente era bom e pra minha surpresa! não tem nada haver com perfume infantil 😂 mto homem na balada ,meu filho vai fazer sucesso na escola 😂 (como é minúsculo comprei 2).;https://www.mercadolivre.com.br/kit-2x-perfumes-colnia-miniatura-cebolinha-turma-da-mnica-jequiti-25ml/p/MLB40535055
30;5;BELEZA E CUIDADO PESSOAL;MLB40535055;Kit 2x Perfumes Colônia Miniatura Cebolinha Turma Da Mônica Jequiti 25ml;46,79;4,8;39785;5;12/10/2024;É muito boa, quero comprar a grande , o aroma é muito intenso, meu filho amou, vai impressionar as gatinhas na escola akkak.;https://www.mercadolivre.com.br/kit-2x-perfumes-colnia-miniatura-cebolinha-turma-da-mnica-jequiti-25ml/p/MLB40535055
30;5;BELEZA E CUIDADO PESSOAL;MLB40535055;Kit 2x Perfumes Colônia Miniatura Cebolinha Turma Da Mônica Jequiti 25ml;46,79;4,8;39785;5;07/09/2025;Para crianças entre 8 e 45 anos, recomendo!.;https://www.mercadolivre.com.br/kit-2x-perfumes-colnia-miniatura-cebolinha-turma-da-mnica-jequiti-25ml/p/MLB40535055
30;5;BELEZA E CUIDADO PESSOAL;MLB40535055;Kit 2x Perfumes Colônia Miniatura Cebolinha Turma Da Mônica Jequiti 25ml;46,79;4,8;39785;4;02/10/2024;"Acabou de chegar; bem rápido sou de bh; o frasco é minúsculo, espero que seja bom, não é vidro e plástico como é para meu filho não me importo pois é até melhor para não quebrar mas poderia ser vidro pelo preço.
Há ele é bem cheiroso.";https://www.mercadolivre.com.br/kit-2x-perfumes-colnia-miniatura-cebolinha-turma-da-mnica-jequiti-25ml/p/MLB40535055
30;5;BELEZA E CUIDADO PESSOAL;MLB40535055;Kit 2x Perfumes Colônia Miniatura Cebolinha Turma Da Mônica Jequiti 25ml;46,79;4,8;39785;5;02/11/2024;Perfume estava super haypado na internet, quando passei o perfume e ele secou na pele, entendi o porquê de todo esse hype, que fragrância maravilhosa.;https://www.mercadolivre.com.br/kit-2x-perfumes-colnia-miniatura-cebolinha-turma-da-mnica-jequiti-25ml/p/MLB40535055
30;5;BELEZA E CUIDADO PESSOAL;MLB40535055;Kit 2x Perfumes Colônia Miniatura Cebolinha Turma Da Mônica Jequiti 25ml;46,79;4,8;39785;5;08/07/2024;Eita perfume cheiroso! comprei para o filho, mas pode ser usado por adulto também! achei que lembra um pouco o malbek do boticário!.;https://www.mercadolivre.com.br/kit-2x-perfumes-colnia-miniatura-cebolinha-turma-da-mnica-jequiti-25ml/p/MLB40535055
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;18/09/2025;Corretivo vale como base. E muito bom.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;4;16/06/2025;Cobertura boa, só tenho que aprender a passar da forma correta.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;08/08/2025;Aceitei o tom que eu realmente queria 😍 eu peguei o 27n. É um ótimo produto.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;4;31/01/2025;Comprei sem nunca ter usado e ficou ótimo na minha pele, a cobertura é média, mas hidratante, gostei.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;29/10/2025;Muito bom n marca a linha de expressão.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;21/10/2025;Sem texto;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;22/04/2025;Sem texto;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;11/07/2025;Alta cobertura, acabamento matte, bem sequinho! recomendo hidratar bem a área dos olhos e bigode chinês pra não craquelar, mas certamente compraria de novo em uma promoção. Quem tem pele oleosa vai gostar bastante dele, recomendo!.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;08/03/2025;Já tinha ouvido falar muito bem desse corretivo, mas superou as expectativas. Tenho muitas olheiras e ao passar ele, percebi uma boa cobertura, além de espalhar bem.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;29/01/2025;Excelente, deixa a pele super hidratada!.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;08/03/2025;Otimo.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;11/08/2025;Gostei bastante, otima pigmentação e facil de esfumar. Um acabamento bem natural.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;23/08/2025;A cobertura desse corretivo é excelente, cobre bem as olheiras. É a segunda vez que compro.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;12/02/2025;Maravilhoso.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
31;6;BELEZA E CUIDADO PESSOAL;MLB24135071;Corretivo Facial Natura Una - Cobertura Extrema 24h Tom 27n - Antigo Médio 26;51,93;4,9;1650;5;29/10/2025;Ansiosa pra usar ele, acredito que vai dá super certo com meu tom de pele.;https://www.mercadolivre.com.br/corretivo-facial-natura-una-cobertura-extrema-24h-tom-27n-antigo-medio-26/p/MLB24135071
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;18/11/2025;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;18/12/2025;Produto de excelente custo benefício. Boa qualidade de materiais, mas exige muito cuidado na instalação.;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;23/12/2025;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;18/12/2025;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;16/12/2025;Muito bom.;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;26/12/2025;"Parabéns gostei, nas tive dor de cabeça na instalação.
Crítica construtiva: vir o kit instalação com os parafusos ideal, as medidas dos fundos vir desenhada em um papel do mesmo também aí a gente coloca ele na parede e faz os furos no desenho no papel, muito maís prático.
Mas parabéns ficou lindo minha filha mais amar 👏🏻.";https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;08/01/2026;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;05/01/2026;Perfeito!!!!! peçam sem medo!.;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;19/12/2025;Ameiii🥰.;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;12/01/2026;Excelente produto, conforme anúncio.;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;12/01/2026;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;4;09/01/2026;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;05/01/2026;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;23/12/2025;Sem texto;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
32;7;BELEZA E CUIDADO PESSOAL;MLB59081135;Espelho Retangular Led Indireto 140x70 Touch | Lapidado Luxo Moldura Quente/vertical;999,9;4,8;44;5;12/01/2026;Ele é perfeito ,já instalei.;https://www.mercadolivre.com.br/espelho-retangular-led-indireto-140x70-touch-lapidado-luxo-moldura-quentevertical/p/MLB59081135
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;16/07/2025;Muda até seu passado kkkkk só compro esse corretivo, ele é incríve! (na foto estou sem base).;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;05/09/2024;O corretivo é maravilhoso, não precisa de muito produto pra camuflar as olheiras. Tenho outros produtos dessa marca e todos são ótimos, melhores que muitos produtos importados.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;27/02/2025;Muito maravilhosa a cobertura desse corretivo! a cor de adaptou perfeita a minha pele e eu amei a durabilidade dele. Aplico pó solto por cima para remover a oleosidade e fazer a make durar por mais tempo e amei a durabilidade dele!.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;27/11/2023;Já testei muitos corretivos caros e esse tem a cobertura mais surreal que já vi, já é o terceiro que compro, o próximo vou comprar uma cor mais clara para fazer iluminação e um mais escuro para contorno, compensa muito e o aplicador é excelente para aplicação.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;05/10/2025;Muito bom o corretivo, porém não é tudo isso que o povo fala não, tem melhores em relação a camuflagem.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;4;19/06/2023;Mto bom, porem mto seco.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;16/01/2024;Muito boa , excelente.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;27/12/2023;Cobre perfeitamente as manchas de melasma!.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;29/08/2025;Sem texto;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;28/10/2025;"Meninas o corretivo é babado e de alta cobertura, comprei os dois tons porque fiquei na duvida e na minha opinião os dois serviram perfeitamente!.
Comprem sem medo!.";https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;24/10/2024;Já uso há um tempo esse corretivo e gosto muito, porém, ele é um tanto seco, nas fotos tem as cores a3 e a2, respectivamente.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;27/10/2025;Acabamento perfeito. Podendo usar até como base.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;07/07/2023;Eu amei, a textura é incrível, cobre muito bem e camufla manchas muito bem. Com esse tom consigo usar em várias clientes.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;19/11/2025;Um dos meus corretivos favoritos da vida.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
33;8;BELEZA E CUIDADO PESSOAL;MLB55353682;Corretivo Camuflagem Pri Lessa Catharine Hill Angel Wings Tom A2.5;46,9;4,8;2554;5;09/10/2025;Já uso. E super recomendo, durabilidade muito boa.;https://www.mercadolivre.com.br/corretivo-camuflagem-pri-lessa-catharine-hill-angel-wings-tom-a25/p/MLB55353682
34;9;BELEZA E CUIDADO PESSOAL;MLB20967866;Wella Professionals Color Perfect 8/01 - Coloração 60g Blz;36,11;4,8;777;5;28/11/2025;Sem texto;https://www.mercadolivre.com.br/wella-professionals-color-perfect-801-coloraco-60g-blz/p/MLB20967866
34;9;BELEZA E CUIDADO PESSOAL;MLB20967866;Wella Professionals Color Perfect 8/01 - Coloração 60g Blz;36,11;4,8;777;5;04/01/2024;Tinta maravilhosa. Penetra bem no fio e não agride o cabelo!.;https://www.mercadolivre.com.br/wella-professionals-color-perfect-801-coloraco-60g-blz/p/MLB20967866
34;9;BELEZA E CUIDADO PESSOAL;MLB20967866;Wella Professionals Color Perfect 8/01 - Coloração 60g Blz;36,11;4,8;777;5;12/11/2025;Sem texto;https://www.mercadolivre.com.br/wella-professionals-color-perfect-801-coloraco-60g-blz/p/MLB20967866
34;9;BELEZA E CUIDADO PESSOAL;MLB20967866;Wella Professionals Color Perfect 8/01 - Coloração 60g Blz;36,11;4,8;777;5;23/08/2024;É a coloração que eu sempre uso. Não mancha os cabelos, não desbota e nem deixa ressecado.;https://www.mercadolivre.com.br/wella-professionals-color-perfect-801-coloraco-60g-blz/p/MLB20967866
34;9;BELEZA E CUIDADO PESSOAL;MLB20967866;Wella Professionals Color Perfect 8/01 - Coloração 60g Blz;36,11;4,8;777;5;18/12/2023;Ótima cobertura e coloração!.;https://www.mercadolivre.com.br/wella-professionals-color-perfect-801-coloraco-60g-blz/p/MLB20967866
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;08/01/2023;Maravilhoso um dos melhores cabelo que já usei super recomendo não embaraça e muito natural eu simplesmente amei só vou comprar dele agora parabéns pela a quantidade do cabelo.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;11/12/2022;Melhor compra não embaraça fácil e prático de por muito bom salvou meu alto estima.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;16/03/2023;"Simplesmente amei. Cor desejada.
Material resistente e quantidade satisfatória.";https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;29/12/2022;Nina solfeti é muito bommm,já tinha comprado,e compreire d novo.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;26/04/2023;Comprei 4 pacotes de cores diferentes achei que um pocote daria nunca tinha usado antes misturei as cores e ficou lindo 😍.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;4;24/05/2023;Fácil aplicação. Minha filha amou. Usei 4pcts. Poucas gramas. Não desfaz os cachos qndo abrimos pra soltar. Perfeito.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;19/06/2023;O produto é excelente, de boa qualidade.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;05/06/2023;É excelente estou gostando bastante.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;30/12/2024;Muito bom pelo valor amei.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;31/01/2024;Achei muito bom, material muito bom, macio amei a cor 😍.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;19/12/2024;Achei bem lindo pra primeira vez que eu fiz em mim mesma.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;11/07/2024;Cabelo perfeito, compro sempre.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;11/03/2024;Otimo.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;07/09/2023;Sem texto;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
35;10;BELEZA E CUIDADO PESSOAL;MLB46680111;Kit 4 Pacotes Cabelo Nina Softex Dread Crochet Braid +agulha Cor T1bblue;56,33;4,6;990;5;30/07/2023;Amei 💕.;https://www.mercadolivre.com.br/kit-4-pacotes-cabelo-nina-softex-dread-crochet-braid-agulha-cor-t1bblue/p/MLB46680111
36;1;CELULARES E TELEFONES;MLB54719819;Pulseira Poolsy Magnética Compatível Redmi Watch 4 E Watch 5 Cor Preta;35,87;4,6;1940;5;08/07/2025;Gostei, fácil regulagem da pulseira, não machuca o ante braço, o relógio fica bem firme.;https://www.mercadolivre.com.br/pulseira-poolsy-magnetica-compativel-redmi-watch-4-e-watch-5-cor-preta/p/MLB54719819
36;1;CELULARES E TELEFONES;MLB54719819;Pulseira Poolsy Magnética Compatível Redmi Watch 4 E Watch 5 Cor Preta;35,87;4,6;1940;5;21/11/2024;Serviu de boa pro forerruner 55.;https://www.mercadolivre.com.br/pulseira-poolsy-magnetica-compativel-redmi-watch-4-e-watch-5-cor-preta/p/MLB54719819
36;1;CELULARES E TELEFONES;MLB54719819;Pulseira Poolsy Magnética Compatível Redmi Watch 4 E Watch 5 Cor Preta;35,87;4,6;1940;5;30/07/2025;Sem texto;https://www.mercadolivre.com.br/pulseira-poolsy-magnetica-compativel-redmi-watch-4-e-watch-5-cor-preta/p/MLB54719819
